B306,1/14/15 Review,Bam_Name,Run,Library,Strain,Isotype,Latitude,Longitude,Location,FELIX DB LOC,Fastq Modifications,Original Fastq2,Library Prepareation Method
BGI3-RET4a-NIC4,ok,BGI3-RET4a-NIC4,BGI3,RET4a,NIC4,NIC3,43.3636,5.3215,"Marseille, France",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Princeton-ECA31_c02hkac-NIC3,ok,Princeton-ECA31_c02hkac-NIC3,Princeton,ECA31_c02hkac,NIC3,NIC3,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA31_c03b2ab-NIC3,ok,Princeton-ECA31_c03b2ab-NIC3,Princeton,ECA31_c03b2ab,NIC3,NIC3,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA32_c02hkac-NIC4,ok,Princeton-ECA32_c02hkac-NIC4,Princeton,ECA32_c02hkac,NIC4,NIC3,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA32_c03b2ab-NIC4,ok,Princeton-ECA32_c03b2ab-NIC4,Princeton,ECA32_c03b2ab,NIC4,NIC3,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET6-PB303,ok,BGI1-RET6-PB303,BGI1,RET6,PB303,PB303,NA,NA,NA,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET6-PB303,ok,BGI2-RET6-PB303,BGI2,RET6,PB303,PB303,NA,NA,NA,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET6b-PB303,ok,BGI3-RET6b-PB303,BGI3,RET6b,PB303,PB303,NA,NA,NA,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Princeton-ECA41_d0ncdac-PB303,ok,Princeton-ECA41_d0ncdac-PB303,Princeton,ECA41_d0ncdac,PB303,PB303,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET2-PB306,ok,BGI1-RET2-PB306,BGI1,RET2,PB306,PB306,,,,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET2-PB306,ok,BGI2-RET2-PB306,BGI2,RET2,PB306,PB306,,,,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET2a-PB306,ok,BGI3-RET2a-PB306,BGI3,RET2a,PB306,PB306,,,,,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Rockman096-R096.2-PB306,ok,Rockman096-R096.2-PB306,Rockman096,R096.2,PB306,PB306,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA33_c045gab-PB306,rename,Princeton-ECA33_c045gab-PB306,Princeton,ECA33_c045gab,PB306,PB306,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET7-PS2025,ok,BGI1-RET7-PS2025,BGI1,RET7,PS2025,PS2025,34.19,-118.13,"Altadena, USA","Altadena, California.",NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET7-PS2025,ok,BGI2-RET7-PS2025,BGI2,RET7,PS2025,PS2025,34.19,-118.13,"Altadena, USA","Altadena, California.",NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET7a-PS2025,ok,BGI3-RET7a-PS2025,BGI3,RET7a,PS2025,PS2025,34.19,-118.13,"Altadena, USA","Altadena, California.",NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Princeton-ECA41_d0ncdac-PS2025,ok,Princeton-ECA41_d0ncdac-PS2025,Princeton,ECA41_d0ncdac,PS2025,PS2025,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET6-PX179,ok,BGI1-RET6-PX179,BGI1,RET6,PX179,PX179,44.035,-123.058,"Eugene, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET6-PX179,ok,BGI2-RET6-PX179,BGI2,RET6,PX179,PX179,44.035,-123.058,"Eugene, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET6a-PX179,ok,BGI3-RET6a-PX179,BGI3,RET6a,PX179,PX179,44.035,-123.058,"Eugene, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Rockman096-R096.2-PX179,ok,Rockman096-R096.2-PX179,Rockman096,R096.2,PX179,PX179,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA38_c099uac-PX179,ok,Princeton-ECA38_c099uac-PX179,Princeton,ECA38_c099uac,PX179,PX179,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA38_d0mbhac-PX179,ok,Princeton-ECA38_d0mbhac-PX179,Princeton,ECA38_d0mbhac,PX179,PX179,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET5-QG536,ok,BGI1-RET5-QG536,BGI1,RET5,QG536,QG536,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET5-QG536,ok,BGI2-RET5-QG536,BGI2,RET5,QG536,QG536,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET5b-QG536,ok,BGI3-RET5b-QG536,BGI3,RET5b,QG536,QG536,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET7-QG537,ok,BGI1-RET7-QG537,BGI1,RET7,QG537,QG536,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET7-QG537,ok,BGI2-RET7-QG537,BGI2,RET7,QG537,QG536,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET7b-QG537,ok,BGI3-RET7b-QG537,BGI3,RET7b,QG537,QG536,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET6-QG538,ok,BGI1-RET6-QG538,BGI1,RET6,QG538,QG536,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET6-QG538,ok,BGI2-RET6-QG538,BGI2,RET6,QG538,QG536,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET6b-QG538,ok,BGI3-RET6b-QG538,BGI3,RET6b,QG538,QG536,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Princeton-ECA30_c02hkac-QG538,ok,Princeton-ECA30_c02hkac-QG538,Princeton,ECA30_c02hkac,QG538,QG536,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA30_c03b2ab-QG538,ok,Princeton-ECA30_c03b2ab-QG538,Princeton,ECA30_c03b2ab,QG538,QG536,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA32_c02hkac-QG536,ok,Princeton-ECA32_c02hkac-QG536,Princeton,ECA32_c02hkac,QG536,QG536,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA32_c02hkac-QX1214,ok,Princeton-ECA32_c02hkac-QX1214,Princeton,ECA32_c02hkac,QX1214,QG536,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA32_c03b2ab-QG536,ok,Princeton-ECA32_c03b2ab-QG536,Princeton,ECA32_c03b2ab,QG536,QG536,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA32_c03b2ab-QX1214,ok,Princeton-ECA32_c03b2ab-QX1214,Princeton,ECA32_c03b2ab,QX1214,QG536,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA40_d0ncdac-QG537,ok,Princeton-ECA40_d0ncdac-QG537,Princeton,ECA40_d0ncdac,QG537,QG536,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET2-QG556,ok,BGI1-RET2-QG556,BGI1,RET2,QG556,QG556,34.421629,-119.702021,"Santa Barbara, CA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET2-QG556,ok,BGI2-RET2-QG556,BGI2,RET2,QG556,QG556,34.421629,-119.702021,"Santa Barbara, CA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET2a-QG556,ok,BGI3-RET2a-QG556,BGI3,RET2a,QG556,QG556,34.421629,-119.702021,"Santa Barbara, CA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET7-QG558,ok,BGI1-RET7-QG558,BGI1,RET7,QG558,QG556,34.421629,-119.702021,"Santa Barbara, CA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET7-QG558,ok,BGI2-RET7-QG558,BGI2,RET7,QG558,QG556,34.421629,-119.702021,"Santa Barbara, CA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET7a-QG558,ok,BGI3-RET7a-QG558,BGI3,RET7a,QG558,QG556,34.421629,-119.702021,"Santa Barbara, CA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET1-QG557,ok,BGI1-RET1-QG557,BGI1,RET1,QG557,QG557,34.421629,-119.702021,"Santa Barbara, CA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET1-QG557,ok,BGI2-RET1-QG557,BGI2,RET1,QG557,QG557,34.421629,-119.702021,"Santa Barbara, CA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET1b-QG557,ok,BGI3-RET1b-QG557,BGI3,RET1b,QG557,QG557,34.421629,-119.702021,"Santa Barbara, CA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET3-QX1211,ok,BGI1-RET3-QX1211,BGI1,RET3,QX1211,QX1211,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET3-QX1211,ok,BGI2-RET3-QX1211,BGI2,RET3,QX1211,QX1211,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET3a-QX1211,ok,BGI3-RET3a-QX1211,BGI3,RET3a,QX1211,QX1211,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET3-QX1215,ok,BGI1-RET3-QX1215,BGI1,RET3,QX1215,QX1211,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET3-QX1215,ok,BGI2-RET3-QX1215,BGI2,RET3,QX1215,QX1211,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET3b-QX1215,ok,BGI3-RET3b-QX1215,BGI3,RET3b,QX1215,QX1211,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET7-QX1216,ok,BGI1-RET7-QX1216,BGI1,RET7,QX1216,QX1211,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET7-QX1216,ok,BGI2-RET7-QX1216,BGI2,RET7,QX1216,QX1211,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET7b-QX1216,ok,BGI3-RET7b-QX1216,BGI3,RET7b,QX1216,QX1211,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Princeton-ECA32_c02hkac-QX1215,ok,Princeton-ECA32_c02hkac-QX1215,Princeton,ECA32_c02hkac,QX1215,QX1211,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA32_c03b2ab-QX1215,ok,Princeton-ECA32_c03b2ab-QX1215,Princeton,ECA32_c03b2ab,QX1215,QX1211,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Rockman106-R106.4-QX1211,ok,Rockman106-R106.4-QX1211,Rockman106,R106.4,QX1211,QX1211,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-81771-QX1211,rename,Princeton-81771-QX1211,Princeton,81771,QX1211,QX1211,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET4-QX1212,ok,BGI1-RET4-QX1212,BGI1,RET4,QX1212,QX1212,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET4-QX1212,ok,BGI2-RET4-QX1212,BGI2,RET4,QX1212,QX1212,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET4a-QX1212,ok,BGI3-RET4a-QX1212,BGI3,RET4a,QX1212,QX1212,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET5-QX1213,ok,BGI1-RET5-QX1213,BGI1,RET5,QX1213,QX1212,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET5-QX1213,ok,BGI2-RET5-QX1213,BGI2,RET5,QX1213,QX1212,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET5b-QX1213,ok,BGI3-RET5b-QX1213,BGI3,RET5b,QX1213,QX1212,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET6-QX1214,ok,BGI1-RET6-QX1214,BGI1,RET6,QX1214,QX1212,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET6-QX1214,ok,BGI2-RET6-QX1214,BGI2,RET6,QX1214,QX1212,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET6a-QX1214,ok,BGI3-RET6a-QX1214,BGI3,RET6a,QX1214,QX1212,37.7502,-122.4331,"San Francisco, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Princeton-ECA31_c02hkac-QX1212,ok,Princeton-ECA31_c02hkac-QX1212,Princeton,ECA31_c02hkac,QX1212,QX1212,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA31_c02hkac-QX1213,ok,Princeton-ECA31_c02hkac-QX1213,Princeton,ECA31_c02hkac,QX1213,QX1212,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA31_c03b2ab-QX1212,ok,Princeton-ECA31_c03b2ab-QX1212,Princeton,ECA31_c03b2ab,QX1212,QX1212,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA31_c03b2ab-QX1213,ok,Princeton-ECA31_c03b2ab-QX1213,Princeton,ECA31_c03b2ab,QX1213,QX1212,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA32_c02hkac-QG537,ok,Princeton-ECA32_c02hkac-QG537,Princeton,ECA32_c02hkac,QG537,QX1212,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA32_c03b2ab-QG537,ok,Princeton-ECA32_c03b2ab-QG537,Princeton,ECA32_c03b2ab,QG537,QX1212,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA40_d0ncdac-QX1214,ok,Princeton-ECA40_d0ncdac-QX1214,Princeton,ECA40_d0ncdac,QX1214,QX1212,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET4-QX1233,ok,BGI1-RET4-QX1233,BGI1,RET4,QX1233,QX1233,37.8804,-122.2838,"Berkeley, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET4-QX1233,ok,BGI2-RET4-QX1233,BGI2,RET4,QX1233,QX1233,37.8804,-122.2838,"Berkeley, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET4b-QX1233,ok,BGI3-RET4b-QX1233,BGI3,RET4b,QX1233,QX1233,37.8804,-122.2838,"Berkeley, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Princeton-ECA41_d0ncdac-QX1233,ok,Princeton-ECA41_d0ncdac-QX1233,Princeton,ECA41_d0ncdac,QX1233,QX1233,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET2-QX1791,ok,BGI1-RET2-QX1791,BGI1,RET2,QX1791,QX1791,20.6344,-156.3935,"Maui, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET2-QX1791,ok,BGI2-RET2-QX1791,BGI2,RET2,QX1791,QX1791,20.6344,-156.3935,"Maui, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET2b-QX1791,ok,BGI3-RET2b-QX1791,BGI3,RET2b,QX1791,QX1791,20.6344,-156.3935,"Maui, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Princeton-ECA30_c02hkac-QX1791,ok,Princeton-ECA30_c02hkac-QX1791,Princeton,ECA30_c02hkac,QX1791,QX1791,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA30_c03b2ab-QX1791,ok,Princeton-ECA30_c03b2ab-QX1791,Princeton,ECA30_c03b2ab,QX1791,QX1791,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET2-QX1792,ok,BGI1-RET2-QX1792,BGI1,RET2,QX1792,QX1792,20.70554,-156.35475,"Maui, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET2-QX1792,ok,BGI2-RET2-QX1792,BGI2,RET2,QX1792,QX1792,20.70554,-156.35475,"Maui, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET2b-QX1792,ok,BGI3-RET2b-QX1792,BGI3,RET2b,QX1792,QX1792,20.70554,-156.35475,"Maui, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Uchicago-L001-QX1792,ok,Uchicago-L001-QX1792,Uchicago,L001,QX1792,QX1792,20.70554,-156.35475,"Maui, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Princeton-ECA31_c02hkac-QX1792,ok,Princeton-ECA31_c02hkac-QX1792,Princeton,ECA31_c02hkac,QX1792,QX1792,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA31_c03b2ab-QX1792,ok,Princeton-ECA31_c03b2ab-QX1792,Princeton,ECA31_c03b2ab,QX1792,QX1792,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET2-QX1793,ok,BGI1-RET2-QX1793,BGI1,RET2,QX1793,QX1793,20.70559,-156.35678,"Maui, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET2-QX1793,ok,BGI2-RET2-QX1793,BGI2,RET2,QX1793,QX1793,20.70559,-156.35678,"Maui, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET2b-QX1793,ok,BGI3-RET2b-QX1793,BGI3,RET2b,QX1793,QX1793,20.70559,-156.35678,"Maui, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Princeton-ECA32_c02hkac-QX1793,ok,Princeton-ECA32_c02hkac-QX1793,Princeton,ECA32_c02hkac,QX1793,QX1793,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA32_c03b2ab-QX1793,ok,Princeton-ECA32_c03b2ab-QX1793,Princeton,ECA32_c03b2ab,QX1793,QX1793,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET2-QX1794,ok,BGI1-RET2-QX1794,BGI1,RET2,QX1794,QX1794,20.70559,-156.35678,"Maui, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET2-QX1794,ok,BGI2-RET2-QX1794,BGI2,RET2,QX1794,QX1794,20.70559,-156.35678,"Maui, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET2b-QX1794,ok,BGI3-RET2b-QX1794,BGI3,RET2b,QX1794,QX1794,20.70559,-156.35678,"Maui, USA",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET5-RC301,ok,BGI1-RET5-RC301,BGI1,RET5,RC301,RC301,47.99,7.84,"Freiburg, Germany",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET5-RC301,ok,BGI2-RET5-RC301,BGI2,RET5,RC301,RC301,47.99,7.84,"Freiburg, Germany",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET5a-RC301,ok,BGI3-RET5a-RC301,BGI3,RET5a,RC301,RC301,47.99,7.84,"Freiburg, Germany",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
Rockman076-R076.3-RC301,ok,Rockman076-R076.3-RC301,Rockman076,R076.3,RC301,RC301,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
MMP-7028LAB_5-PX174,ok,MMP-7028LAB_5-PX174,MMP,7028LAB_5,PX174,RC301,,,"Lincoln City, Oregon (United States)",,None,,Sonication
MMP-B00B7AB_3-PX174,ok,MMP-B00B7AB_3-PX174,MMP,B00B7AB_3,PX174,RC301,,,"Lincoln City, Oregon (United States)",,None,,Sonication
MMP-C02D1AC_1-PX174,ok,MMP-C02D1AC_1-PX174,MMP,C02D1AC_1,PX174,RC301,,,"Lincoln City, Oregon (United States)",,None,,Sonication
MMP-D09NFAC_4-PX174,ok,MMP-D09NFAC_4-PX174,MMP,D09NFAC_4,PX174,RC301,,,"Lincoln City, Oregon (United States)",,None,,Sonication
MMP-D0A7EAC_1-PX174,ok,MMP-D0A7EAC_1-PX174,MMP,D0A7EAC_1,PX174,RC301,,,"Lincoln City, Oregon (United States)",,None,,Sonication
Princeton-ECA38_c099uac-RC301,ok,Princeton-ECA38_c099uac-RC301,Princeton,ECA38_c099uac,RC301,RC301,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Princeton-ECA38_d0mbhac-RC301,ok,Princeton-ECA38_d0mbhac-RC301,Princeton,ECA38_d0mbhac,RC301,RC301,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Rockman076-R076.4-JU319,ok,Rockman076-R076.4-JU319,Rockman076,R076.4,JU319,RC301,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
Rockman083-R083.8-PX174,ok,Rockman083-R083.8-PX174,Rockman083,R083.8,PX174,RC301,,,,,TruSeq2-PE.fa:2:80:10 TRAILING:30 SLIDINGWINDOW:4:30 MINLEN:30,,Sonication
BGI1-RET6-WN2001,ok,BGI1-RET6-WN2001,BGI1,RET6,WN2001,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET6-WN2001,ok,BGI2-RET6-WN2001,BGI2,RET6,WN2001,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET6b-WN2001,ok,BGI3-RET6b-WN2001,BGI3,RET6b,WN2001,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI1-RET7-WN2010,ok,BGI1-RET7-WN2010,BGI1,RET7,WN2010,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI2-RET7-WN2010,ok,BGI2-RET7-WN2010,BGI2,RET7,WN2010,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
BGI3-RET7b-WN2010,ok,BGI3-RET7b-WN2010,BGI3,RET7b,WN2010,WN2001,51.954422,6.303406,"Doetichem, Netherlands",,NexteraPE-PE.fa:2:80:10 MINLEN:45,,Tagmentation
,remove,MMP-7028LAB_5-JU1171,MMP,7028LAB_5,JU1171,,,,"Conception,  (Chile)","Isolated from a compost sample collected in April 2007 in Concepcion, Chile, in the Palomares area, 2 km NE of the town.",None,,Sonication
,remove,MMP-7028LAB_5-MY14,MMP,7028LAB_5,MY14,,,,"Mecklenbeck, Munster Germany  (Germany)",,None,,Sonication
,remove,MMP-7028LAB_5-JU345,MMP,7028LAB_5,JU345,,,,"Merlet, Lagorce (Ardeche) France  (France)","Merlet, Lagorce (Ardèche), France. 8 Sep 02. From a Glomeris myriapod in the compost pile (same myriapod as JU343, JU344, JU346).",None,,Sonication
,remove,MMP-7028LAB_5-JU397,MMP,7028LAB_5,JU397,,49.28,-0.32,"Hermanville, Calvados (France)","Hermanville (Calvados), France - compost pile, Sep 02.",None,,Sonication
